SATISFACTION_WITH_FINANCIAL_CONDITION,SPENDING_COMPARISON_TO_INCOME,DIFFICULTY_COVERING_EXPENSES,FIN_ANXIETY,EMERGENCY_FUNDS,CONFIDENCE_GET_2000,CREDIT_RECORD_RATING,CHECKING_ACCOUNT,SAVINGS_ACCOUNT,OVERDRAW_CHECKING_ACCOUNT,REGULAR_CONTRIBUTION_TO_RETIREMENT,OTHER_INVESTMENTS,ALWAYS_PAY_CR_FULL_12MO,USED_PAYDAY_LOAN,DEBT_COLLECTED_12MO,TOO_MUCH_DEBT_STRENGTH,D2D_FINANCIAL_SKILL,FINANCIAL_KNOWLEDGE_ASSESS,RACE_ETHNICITY,EDUCATION_LEVEL,HIGHEST_EDUCATION_OF_RAISERS,NUM_DEPENDENT_CHILDREN,BINARIZED_GENDER,AGE,LAYOFF_PANDEMIC,EXPECT_INHERIT_10K_PLUS,STATE,FIN_ED_HS,Z,FIN_HEALTH
7.0,0.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,7.5,7.5,6.0,1,4,3.0,1,2,3,1.0,2.0,5,4.0,0,125.0
0.0,4.5,0.0,7.0,4.5,0.0,0.0,9.0,9.0,0.0,4.5,0.0,0.0,3.0,0.0,0.0,4.5,6.0,1,4,3.0,6,2,3,1.0,2.0,25,4.0,0,52.0
0.0,9.0,4.5,7.0,0.0,3.0,4.5,0.0,0.0,4.5,4.5,4.5,9.0,3.0,9.0,3.0,6.0,9.0,1,4,3.0,6,1,2,1.0,2.0,14,4.0,0,80.5
6.0,0.0,4.5,5.0,0.0,9.0,6.75,9.0,9.0,9.0,0.0,9.0,0.0,9.0,9.0,3.0,9.0,6.0,1,6,1.0,1,2,5,2.0,2.0,2,4.0,0,103.25
3.5,4.5,0.0,7.0,9.0,3.0,2.25,0.0,0.0,4.5,4.5,4.5,4.5,9.0,0.0,0.0,5.25,0.0,2,2,2.0,3,2,4,1.0,2.0,4,4.0,0,61.5
2.0,4.5,4.5,6.0,0.0,3.0,2.25,0.0,0.0,4.5,4.5,4.5,4.5,9.0,0.0,6.0,6.0,9.0,1,4,2.0,2,2,2,1.0,2.0,49,4.0,0,70.25
6.0,0.0,9.0,4.0,9.0,3.0,6.75,9.0,9.0,9.0,4.5,0.0,0.0,4.5,9.0,4.5,9.0,7.5,1,4,5.0,5,2,6,2.0,2.0,10,4.0,0,103.75
7.0,9.0,9.0,4.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,1,4,2.0,5,2,6,1.0,1.0,11,4.0,0,147.5
9.0,0.0,4.5,7.0,9.0,4.5,6.75,9.0,9.0,0.0,4.5,0.0,9.0,9.0,9.0,9.0,9.0,6.0,2,2,2.0,1,2,2,1.0,2.0,5,4.0,0,114.25
1.0,9.0,0.0,7.0,0.0,3.0,2.25,9.0,9.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,6.0,6.0,2,6,5.0,6,2,3,1.0,1.0,32,4.0,0,79.25
4.0,9.0,4.5,7.0,0.0,6.0,4.5,9.0,9.0,0.0,4.5,4.5,4.5,9.0,9.0,9.0,6.0,6.0,2,4,3.0,6,2,1,1.0,2.0,26,1.0,1,105.5
7.0,4.5,9.0,7.0,0.0,9.0,6.75,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,6.0,1,5,4.0,6,1,3,2.0,1.0,38,1.0,1,130.25
3.0,4.5,4.5,7.0,0.0,3.0,2.25,9.0,0.0,9.0,4.5,0.0,4.5,2.0,0.0,3.0,9.0,9.0,1,4,3.0,4,2,3,1.0,2.0,23,4.0,0,74.25
9.0,4.5,4.5,7.0,0.0,0.0,4.5,0.0,0.0,4.5,4.5,4.5,9.0,9.0,9.0,9.0,9.0,0.0,2,2,2.0,6,2,1,2.0,2.0,6,4.0,0,88.0
3.5,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,4.5,9.0,9.0,9.0,7.5,9.0,4.5,1,4,1.0,5,2,6,4.5,2.0,5,4.0,0,132.0
0.0,0.0,4.5,6.0,0.0,0.0,2.25,0.0,0.0,4.5,4.5,4.5,4.5,9.0,0.0,0.0,7.5,4.5,1,4,1.0,5,2,5,2.0,1.0,36,4.0,0,51.75
6.0,9.0,9.0,1.0,9.0,9.0,6.75,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,4.5,9.0,9.0,1,6,2.0,1,1,4,2.0,2.0,27,1.0,1,135.25
5.0,9.0,4.5,4.0,9.0,6.0,9.0,9.0,0.0,9.0,4.5,0.0,4.5,9.0,9.0,6.0,6.0,6.0,1,2,2.0,6,1,1,2.0,4.5,15,4.0,0,109.5
1.0,4.5,0.0,7.0,0.0,6.0,4.5,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,0.0,6.0,1.5,1,2,5.0,6,2,1,2.0,1.0,14,4.0,0,84.5
6.0,0.0,9.0,6.0,0.0,6.0,6.75,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,6.0,9.0,6.0,1,2,2.0,5,2,5,2.0,1.0,50,4.0,0,117.75
0.0,0.0,0.0,1.0,0.0,0.0,4.5,9.0,0.0,9.0,0.0,0.0,9.0,2.0,0.0,3.0,4.5,0.0,1,4,3.0,5,2,5,1.0,2.0,51,4.0,0,42.0
0.0,4.5,0.0,7.0,0.0,6.0,2.25,9.0,0.0,0.0,4.5,0.0,0.0,9.0,0.0,0.0,0.0,4.5,1,2,1.0,6,2,2,2.0,1.0,11,4.0,0,46.75
0.0,0.0,4.5,6.0,0.0,3.0,2.25,9.0,0.0,9.0,4.5,0.0,4.5,9.0,0.0,4.5,4.5,3.0,1,4,2.0,5,2,3,2.0,2.0,38,4.0,0,63.75
3.0,0.0,4.5,6.0,0.0,3.0,2.25,9.0,9.0,0.0,4.5,0.0,4.5,9.0,9.0,1.5,9.0,7.5,1,2,3.0,5,2,4,2.0,2.0,37,4.0,0,81.75
7.0,0.0,9.0,2.0,0.0,9.0,4.5,9.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,4.5,9.0,6.0,1,4,4.0,5,1,3,2.0,2.0,15,4.0,0,118.5
7.0,0.0,9.0,6.0,9.0,6.0,6.75,9.0,9.0,0.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,7.5,1,6,5.0,2,1,3,2.0,1.0,31,2.0,1,126.25
5.0,4.5,4.5,7.0,0.0,6.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,3.0,4.5,7.5,1,3,2.0,6,2,6,2.0,2.0,47,4.0,0,114.0
4.0,4.5,4.5,5.0,4.5,4.5,4.5,9.0,0.0,9.0,4.5,9.0,0.0,9.0,9.0,4.5,7.5,4.5,2,2,2.0,5,2,4,4.5,4.5,11,4.0,0,97.5
0.0,0.0,4.5,7.0,0.0,3.0,6.75,9.0,0.0,0.0,4.5,0.0,4.5,9.0,9.0,0.0,6.0,6.0,1,2,3.0,6,1,1,1.0,2.0,23,4.0,0,69.25
1.0,0.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,3.0,0.0,0.0,0.0,1.5,1,2,2.0,5,2,3,1.0,4.5,27,4.0,0,35.0
2.0,4.5,0.0,7.0,9.0,3.0,4.5,9.0,9.0,0.0,9.0,9.0,0.0,9.0,9.0,1.5,6.0,9.0,1,6,3.0,4,1,3,2.0,2.0,32,2.0,1,100.5
1.0,0.0,4.5,5.0,0.0,0.0,4.5,0.0,0.0,4.5,4.5,4.5,4.5,9.0,9.0,4.5,4.5,3.0,1,2,2.0,5,2,4,2.0,2.0,25,4.0,0,63.0
1.0,0.0,4.5,5.0,0.0,6.0,6.75,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,3.0,6.0,6.0,1,6,4.0,3,2,2,2.0,2.0,27,4.0,0,96.75
7.0,4.5,9.0,4.0,0.0,6.0,9.0,0.0,0.0,4.5,4.5,4.5,9.0,9.0,9.0,9.0,9.0,9.0,2,4,3.0,6,1,1,2.0,2.0,25,4.0,0,107.0
0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,4.5,0.0,4.5,9.0,0.0,0.0,0.0,4.5,2,4,3.0,6,2,3,2.0,1.0,14,2.0,1,47.5
0.0,0.0,4.5,5.0,0.0,3.0,6.75,9.0,0.0,9.0,4.5,0.0,0.0,4.5,0.0,0.0,6.0,4.5,1,4,5.0,4,2,2,2.0,2.0,10,4.0,0,56.75
5.0,9.0,4.5,5.0,9.0,0.0,4.5,9.0,0.0,9.0,4.5,0.0,9.0,2.0,0.0,1.5,4.5,4.5,1,2,2.0,6,1,3,2.0,2.0,17,4.0,0,81.0
2.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,6.0,9.0,4.5,1,3,2.0,5,1,5,2.0,1.0,24,4.0,0,133.5
4.0,9.0,4.5,4.0,0.0,3.0,2.25,9.0,9.0,0.0,4.5,0.0,0.0,9.0,9.0,7.5,4.5,3.0,1,2,2.0,2,1,4,2.0,2.0,23,4.0,0,82.25
0.0,4.5,0.0,4.5,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,4.5,1,4,2.0,6,1,6,2.0,2.0,5,4.0,0,40.5
3.0,9.0,0.0,4.0,0.0,3.0,6.75,9.0,0.0,9.0,4.5,0.0,4.5,1.0,9.0,4.5,7.5,1.5,1,1,2.0,4,2,3,2.0,4.5,49,4.0,0,76.25
6.0,0.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,1,4,5.0,5,2,6,2.0,1.0,5,4.0,0,133.0
7.0,0.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,7.5,4.5,1,3,2.0,6,2,6,2.0,1.0,5,4.0,0,134.0
7.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,7.5,9.0,7.5,1,4,3.0,6,1,6,2.0,2.0,5,4.0,0,141.0
6.0,9.0,9.0,7.0,9.0,9.0,4.5,9.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,3.0,7.5,4.5,2,6,3.0,3,2,2,2.0,2.0,28,4.0,0,122.5
6.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,9.0,9.0,6.0,1,4,2.0,5,1,6,2.0,1.0,5,4.0,0,135.5
1.0,0.0,4.5,7.0,0.0,3.0,6.75,9.0,0.0,9.0,4.5,0.0,9.0,9.0,0.0,4.5,7.5,7.5,1,2,2.0,5,2,5,2.0,2.0,11,2.0,1,82.25
0.0,9.0,4.5,5.0,0.0,6.0,2.25,9.0,9.0,9.0,4.5,0.0,4.5,9.0,0.0,0.0,4.5,4.5,1,2,2.0,6,1,1,1.0,2.0,23,1.0,1,80.75
0.0,0.0,4.5,7.0,0.0,3.0,6.75,0.0,0.0,4.5,4.5,4.5,4.5,9.0,0.0,6.0,3.0,6.0,1,2,2.0,4,2,2,2.0,2.0,11,4.0,0,63.25
7.0,0.0,9.0,3.0,0.0,9.0,6.75,9.0,9.0,9.0,9.0,0.0,4.5,9.0,9.0,6.0,6.0,7.5,1,2,2.0,1,1,2,2.0,2.0,11,4.0,0,112.75
8.0,0.0,9.0,3.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,1,6,5.0,5,2,5,2.0,1.0,24,4.0,0,134.0
1.0,4.5,4.5,6.0,0.0,0.0,2.25,9.0,9.0,0.0,4.5,0.0,4.5,9.0,0.0,0.0,6.0,4.5,2,3,1.0,1,2,2,2.0,2.0,12,4.0,0,64.75
0.0,4.5,0.0,7.0,9.0,0.0,4.5,9.0,4.5,9.0,4.5,0.0,4.5,9.0,9.0,3.0,1.5,4.5,1,4,3.0,6,2,1,1.0,2.0,50,2.0,1,83.5
3.0,4.5,4.5,6.0,0.0,3.0,4.5,9.0,9.0,9.0,4.5,0.0,4.5,4.5,9.0,3.0,4.5,4.5,1,4,3.0,1,1,3,2.0,2.0,8,1.0,1,87.0
5.0,9.0,9.0,5.0,0.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,0.0,7.5,6.0,1,4,3.0,1,1,6,2.0,2.0,5,1.0,1,118.0
2.0,4.5,4.5,6.0,0.0,0.0,0.0,9.0,0.0,0.0,4.5,0.0,0.0,9.0,0.0,1.5,6.0,3.0,1,4,3.0,6,2,4,1.0,1.0,1,4.0,0,50.0
4.0,4.5,9.0,7.0,9.0,6.0,4.5,9.0,9.0,0.0,4.5,0.0,9.0,9.0,9.0,4.5,4.5,3.0,1,2,2.0,6,1,2,1.0,4.5,28,4.0,0,105.5
3.0,0.0,4.5,6.0,0.0,0.0,2.25,9.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,1.5,7.5,6.0,1,4,2.0,1,2,4,1.0,1.0,36,4.0,0,48.75
8.0,0.0,9.0,1.0,9.0,9.0,9.0,9.0,0.0,9.0,4.5,0.0,9.0,9.0,9.0,9.0,9.0,7.5,1,4,3.0,6,2,6,2.0,1.0,43,4.0,0,120.0
1.0,4.5,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,4.5,0.0,4.5,9.0,0.0,0.0,0.0,6.0,1,2,3.0,5,2,2,2.0,2.0,26,4.0,0,45.5
0.0,9.0,0.0,7.0,0.0,4.5,2.25,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,0.0,9.0,3.0,1,1,1.0,6,2,4,2.0,2.0,4,4.0,0,88.75
8.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,1,4,1.0,6,1,4,2.0,2.0,7,4.0,0,143.5
5.0,0.0,4.5,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,6.0,6.0,2,6,5.0,6,1,2,2.0,1.0,12,4.0,0,129.5
5.0,0.0,9.0,7.0,0.0,0.0,4.5,9.0,0.0,9.0,4.5,0.0,4.5,9.0,9.0,9.0,4.5,0.0,1,2,2.0,6,2,3,2.0,2.0,50,4.0,0,84.0
0.0,4.5,0.0,6.0,0.0,0.0,2.25,9.0,9.0,9.0,4.5,0.0,0.0,2.0,0.0,0.0,4.5,4.5,1,2,2.0,2,2,2,1.0,2.0,41,4.0,0,55.25
0.0,4.5,0.0,7.0,0.0,4.5,2.25,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,7.5,7.5,7.5,1,4,3.0,6,2,4,2.0,4.5,23,4.0,0,94.75
7.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,9.0,9.0,7.5,1,5,3.0,5,1,1,2.0,2.0,14,1.0,1,149.0
1.0,0.0,0.0,7.0,0.0,0.0,2.25,9.0,9.0,0.0,4.5,4.5,0.0,9.0,9.0,1.5,9.0,4.5,1,2,2.0,2,2,2,2.0,2.0,15,4.0,0,70.25
4.0,4.5,4.5,4.5,4.5,4.5,4.5,9.0,0.0,9.0,4.5,4.5,4.5,1.0,9.0,3.0,6.0,6.0,2,2,2.0,5,2,4,2.0,2.0,26,4.0,0,87.5
0.0,4.5,4.5,7.0,0.0,0.0,2.25,9.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,4.5,7.5,2,4,2.0,6,2,3,2.0,1.0,32,2.0,1,66.25
3.0,4.5,4.5,4.0,0.0,6.0,9.0,9.0,9.0,0.0,4.5,9.0,0.0,9.0,9.0,0.0,6.0,6.0,2,4,2.0,1,2,1,2.0,2.0,24,4.0,0,92.5
4.0,9.0,9.0,3.0,9.0,9.0,6.75,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,9.0,9.0,6.0,1,1,1.0,6,2,5,2.0,1.0,36,4.0,0,127.75
6.0,9.0,4.5,7.0,0.0,0.0,2.25,9.0,0.0,9.0,4.5,0.0,4.5,9.0,9.0,0.0,9.0,6.0,1,2,2.0,1,1,1,2.0,2.0,36,4.0,0,88.75
3.0,0.0,4.5,6.0,4.5,3.0,4.5,0.0,0.0,4.5,9.0,4.5,4.5,9.0,9.0,6.0,7.5,6.0,1,4,4.0,1,2,2,2.0,2.0,30,4.0,0,85.5
4.0,4.5,9.0,7.0,0.0,6.0,0.0,9.0,9.0,0.0,4.5,0.0,9.0,3.0,0.0,0.0,9.0,1.5,1,4,3.0,6,2,2,2.0,2.0,50,4.0,0,75.5
9.0,9.0,4.5,5.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,6.0,2,4,3.0,6,1,2,2.0,2.0,6,4.0,0,144.5
0.0,4.5,0.0,7.0,0.0,3.0,9.0,9.0,0.0,9.0,4.5,0.0,9.0,9.0,9.0,4.5,6.0,6.0,1,2,2.0,6,1,1,2.0,1.0,18,1.0,1,89.5
0.0,4.5,0.0,7.0,0.0,0.0,0.0,9.0,9.0,9.0,4.5,0.0,0.0,9.0,4.5,0.0,4.5,0.0,1,2,2.0,6,2,2,2.0,2.0,32,4.0,0,61.0
8.0,9.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,7.5,6.0,6.0,1,7,2.0,6,2,5,2.0,1.0,47,4.0,0,134.0
9.0,0.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,1,7,6.0,6,2,2,1.0,1.0,49,1.0,1,130.0
5.0,0.0,9.0,4.0,9.0,9.0,6.75,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,7.5,7.5,4.5,2,2,2.0,3,2,5,2.0,2.0,47,4.0,0,120.75
9.0,0.0,9.0,7.0,9.0,9.0,4.5,9.0,9.0,0.0,4.5,4.5,9.0,9.0,9.0,9.0,4.5,6.0,2,2,2.0,6,1,2,2.0,1.0,14,4.0,0,121.0
1.0,0.0,0.0,6.0,0.0,0.0,2.25,9.0,9.0,0.0,4.5,0.0,4.5,9.0,0.0,1.5,4.5,4.5,2,4,1.0,1,1,2,2.0,2.0,20,4.0,0,55.75
2.0,4.5,9.0,4.0,0.0,4.5,6.75,0.0,0.0,4.5,4.5,4.5,4.5,9.0,9.0,9.0,3.0,1.5,2,2,2.0,6,2,1,2.0,2.0,23,4.0,0,80.25
3.0,4.5,4.5,6.0,0.0,3.0,4.5,9.0,0.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,6.0,1,4,3.0,5,2,4,2.0,2.0,50,4.0,0,85.5
1.0,0.0,4.5,4.0,0.0,0.0,6.75,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,4.5,9.0,4.5,1,2,2.0,1,2,5,2.0,2.0,10,4.0,0,83.75
4.0,0.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,7.5,6.0,3.0,1,4,3.0,5,1,5,2.0,1.0,23,4.0,0,110.0
7.0,0.0,9.0,7.0,0.0,6.0,6.75,9.0,0.0,9.0,4.5,0.0,4.5,9.0,9.0,9.0,9.0,4.5,1,3,2.0,6,2,5,2.0,2.0,23,4.0,0,103.25
4.0,4.5,0.0,7.0,0.0,0.0,4.5,0.0,0.0,4.5,4.5,4.5,4.5,2.0,0.0,0.0,6.0,6.0,1,4,2.0,4,2,2,1.0,2.0,42,4.0,0,52.0
7.0,4.5,4.5,7.0,9.0,6.0,4.5,9.0,9.0,0.0,9.0,9.0,0.0,4.5,0.0,1.5,4.5,9.0,1,6,5.0,2,1,2,1.0,2.0,5,2.0,1,98.0
2.0,0.0,4.5,7.0,0.0,0.0,2.25,9.0,0.0,9.0,4.5,0.0,0.0,9.0,0.0,1.5,9.0,9.0,1,4,3.0,1,2,3,2.0,2.0,11,4.0,0,66.75
2.0,4.5,4.5,7.0,0.0,3.0,6.75,9.0,9.0,0.0,4.5,0.0,9.0,9.0,0.0,3.0,6.0,3.0,1,2,2.0,6,1,1,2.0,2.0,20,1.0,1,80.25
2.0,0.0,4.5,7.0,0.0,6.0,9.0,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,6.0,9.0,6.0,1,4,2.0,5,1,6,2.0,2.0,23,4.0,0,99.0
3.0,0.0,4.5,4.0,0.0,0.0,6.75,0.0,0.0,4.5,4.5,4.5,4.5,9.0,9.0,4.5,4.5,1.5,2,2,1.0,1,2,3,2.0,2.0,31,4.0,0,64.75
9.0,9.0,9.0,6.0,0.0,9.0,6.75,9.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,9.0,7.5,4.5,2,6,4.5,5,1,1,2.0,1.0,5,4.0,0,137.25
6.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,9.0,4.5,1,5,4.0,5,1,5,2.0,4.5,24,4.0,0,149.0
6.0,0.0,4.5,5.0,9.0,9.0,9.0,0.0,0.0,4.5,9.0,4.5,9.0,3.0,9.0,7.5,6.0,6.0,1,3,3.0,6,1,1,2.0,1.0,29,2.0,1,101.0
6.0,4.5,4.5,5.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,9.0,9.0,9.0,1,4,1.0,5,2,6,2.0,2.0,5,4.0,0,132.5
4.0,0.0,4.5,6.0,9.0,6.0,2.25,0.0,0.0,4.5,4.5,4.5,4.5,9.0,0.0,3.0,4.5,3.0,1,4,6.0,6,1,3,2.0,4.5,26,4.0,0,69.25
7.0,0.0,4.5,3.0,9.0,6.0,9.0,9.0,9.0,9.0,4.5,9.0,9.0,9.0,9.0,9.0,9.0,7.5,1,3,2.0,6,2,6,2.0,2.0,1,4.0,0,131.5
9.0,4.5,0.0,7.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,1.0,0.0,0.0,9.0,9.0,1,7,6.0,2,1,3,1.0,1.0,5,2.0,1,111.5
0.0,4.5,4.5,7.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,9.0,4.5,0.0,4.5,0.0,1,2,2.0,6,2,5,2.0,2.0,14,4.0,0,52.0
5.0,0.0,4.5,4.0,0.0,6.0,4.5,9.0,0.0,0.0,9.0,0.0,4.5,3.0,0.0,6.0,4.5,4.5,1,2,2.0,3,2,3,2.0,2.0,36,4.0,0,64.5
4.0,0.0,9.0,5.0,0.0,3.0,6.75,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,4.5,6.0,3.0,1,6,5.0,5,1,4,2.0,2.0,25,4.0,0,95.25
2.0,0.0,4.5,6.0,0.0,0.0,2.25,9.0,9.0,0.0,4.5,0.0,0.0,9.0,0.0,1.5,6.0,6.0,1,1,1.0,6,1,4,1.0,2.0,4,4.0,0,59.75
5.0,0.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,0.0,9.0,6.0,1,4,2.0,6,1,5,2.0,2.0,8,4.0,0,112.5
6.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,2,4,4.0,5,2,6,2.0,1.0,43,1.0,1,140.5
4.0,0.0,9.0,6.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,1,3,2.0,6,2,6,2.0,2.0,10,4.0,0,124.0
0.0,4.5,9.0,7.0,9.0,6.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,7.5,6.0,1.5,1,6,5.0,6,2,2,2.0,4.5,17,4.0,0,118.0
7.0,9.0,9.0,2.0,9.0,0.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,7.5,6.0,1,4,5.0,5,1,6,2.0,1.0,5,2.0,1,130.5
7.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,3.0,9.0,6.0,1,7,6.0,1,1,3,2.0,1.0,49,4.0,0,134.0
8.0,0.0,4.5,3.0,9.0,6.0,4.5,9.0,0.0,0.0,4.5,0.0,0.0,9.0,9.0,9.0,7.5,7.5,1,5,3.0,1,1,2,2.0,1.0,6,4.0,0,90.5
7.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,1,3,2.0,5,2,5,2.0,2.0,14,1.0,1,149.0
0.0,0.0,9.0,7.0,9.0,9.0,2.25,9.0,9.0,9.0,4.5,0.0,4.5,9.0,9.0,4.5,1.5,3.0,1,4,6.0,2,2,3,2.0,1.0,14,4.0,0,99.25
2.0,0.0,9.0,3.0,0.0,3.0,4.5,0.0,0.0,4.5,4.5,4.5,4.5,9.0,9.0,9.0,6.0,3.0,1,4,6.0,6,1,2,2.0,2.0,47,4.0,0,75.5
0.0,9.0,0.0,7.0,0.0,0.0,0.0,9.0,9.0,9.0,4.5,0.0,4.5,9.0,0.0,0.0,0.0,1.5,1,4,3.0,2,2,4,1.0,2.0,23,4.0,0,62.5
7.0,9.0,9.0,5.0,4.5,6.0,9.0,9.0,9.0,9.0,9.0,4.5,9.0,9.0,9.0,4.5,7.5,6.0,1,4,3.0,6,1,6,2.0,4.5,23,4.0,0,135.0
5.0,0.0,4.5,5.0,0.0,6.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,6.0,6.0,6.0,1,2,2.0,4,1,4,2.0,2.0,36,4.0,0,92.5
9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,6.0,9.0,7.5,1,4,5.0,5,1,6,2.0,1.0,16,2.0,1,113.5
7.0,0.0,9.0,3.0,0.0,6.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,6.0,7.5,7.5,1,2,6.0,5,1,5,2.0,2.0,16,4.0,0,118.0
6.0,9.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,7.5,6.0,1,6,5.0,5,1,5,2.0,4.5,24,4.0,0,147.0
1.0,0.0,4.5,5.0,0.0,3.0,9.0,9.0,0.0,9.0,4.5,0.0,0.0,9.0,9.0,3.0,9.0,7.5,1,4,6.0,5,2,6,2.0,2.0,5,4.0,0,82.5
8.0,9.0,4.5,5.0,0.0,9.0,6.75,9.0,9.0,9.0,4.5,0.0,0.0,9.0,9.0,7.5,7.5,6.0,1,4,2.0,5,2,5,2.0,2.0,15,4.0,0,112.75
1.0,0.0,0.0,6.0,0.0,3.0,6.75,9.0,0.0,0.0,4.5,0.0,4.5,9.0,9.0,4.5,6.0,6.0,1,3,2.0,6,1,4,2.0,1.0,41,4.0,0,69.25
9.0,9.0,9.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,7.5,1,7,5.0,5,1,6,2.0,1.0,51,4.0,0,148.5
6.0,9.0,9.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,4.5,0.0,9.0,9.0,9.0,9.0,9.0,6.0,1,2,4.0,6,2,5,2.0,1.0,15,4.0,0,138.5
1.0,0.0,9.0,5.0,0.0,9.0,6.75,0.0,9.0,4.5,0.0,0.0,9.0,9.0,9.0,7.5,4.5,3.0,1,6,2.0,5,1,6,1.0,2.0,5,4.0,0,86.25
